0.7373508969611978 1.6094379124341003
0.42681330541737905 0.0
0.3553105471419258 0.0
0.7521038293293725 0.6931471805599453
0.19985183369255743 0.0
0.16860357961437988 0.0
0.28648590774049243 0.0
0.3745835060867361 1.0986122886681096
0.1300700042941012 0.6931471805599453
0.386244855610709 0.0
0.19542729021650784 0.0
0.038084935193870795 0.0
0.08697433740527072 0.0
0.3068129779149944 0.0
0.7062274593330434 1.0986122886681096
0.3321653918134331 0.6931471805599453
0.17868783652563658 0.0
1 1.791759469228055
0.28774093940139434 0.0
0.24114106244919098 0.0
0.39496637369914755 0.0
0.6965964614942228 0.6931471805599453
0.794155662555688 2.1972245773362196
0.7916237784871033 4.007333185232471
0.1258598471172423 0.0
0.5566465148089249 1.6094379124341003
1 2.9444389791664403
