95.14928749927334 101.21267812518167
96.11942999941867 100.97014250014533
97.089572499564 100.727606875109
98.05971499970934 100.48507125007266
99.02985749985467 100.24253562503634
100.0 100.0
100.97014250014533 99.75746437496366
101.94028500029066 99.51492874992734
102.910427500436 99.272393124891
103.88057000058133 99.02985749985467
95.39318993829774 102.18828788127925
96.36333243844307 101.94575225624291
97.3334749385884 101.70321663120659
98.30361743873374 101.46068100617025
99.27375993887907 101.21814538113392
100.2439024390244 100.97560975609758
101.21404493916972 100.73307413106124
102.18418743931505 100.49053850602492
103.1543299394604 100.24800288098858
104.12447243960573 100.00546725595225
95.63709237732212 103.16389763737678
96.60723487746745 102.92136201234044
97.57737737761278 102.67882638730411
98.54751987775812 102.43629076226777
99.51766237790345 102.19375513723145
100.48780487804878 101.95121951219511
101.4579473781941 101.70868388715878
102.42808987833943 101.46614826212245
103.39823237848478 101.22361263708612
104.3683748786301 100.98107701204978
95.88099481634652 104.13950739347436
96.85113731649184 103.89697176843802
97.82127981663717 103.6544361434017
98.79142231678252 103.41190051836536
99.76156481692784 103.16936489332903
100.73170731707317 102.92682926829269
101.7018498172185 102.68429364325637
102.67199231736383 102.44175801822003
103.64213481750917 102.1992223931837
104.6122773176545 101.95668676814736
96.1248972553709 105.11511714957189
97.09503975551623 104.87258152453556
98.06518225566155 104.63004589949922
99.0353247558069 104.3875102744629
100.00546725595223 104.14497464942656
100.97560975609755 103.90243902439022
101.94575225624288 103.6599033993539
102.91589475638821 103.41736777431757
103.88603725653356 103.17483214928123
104.85617975667888 102.93229652424489
96.36879969439529 106.09072690566947
97.33894219454062 105.84819128063315
98.30908469468595 105.6056556555968
99.2792271948313 105.36312003056048
100.24936969497662 105.12058440552414
101.21951219512195 104.8780487804878
102.18965469526728 104.63551315545148
103.15979719541261 104.39297753041515
104.12993969555795 104.15044190537881
105.10008219570328 103.90790628034247
96.61270213341969 107.06633666176705
97.58284463356502 106.82380103673073
98.55298713371035 106.58126541169439
99.52312963385569 106.33872978665806
100.49327213400102 106.09619416162172
101.46341463414635 105.85365853658539
102.43355713429168 105.61112291154906
103.403699634437 105.36858728651274
104.37384213458235 105.1260516614764
105.34398463472768 104.88351603644006
96.85660457244407 108.04194641786458
97.8267470725894 107.79941079282825
98.79688957273473 107.55687516779193
99.76703207288007 107.31433954275559
100.7371745730254 107.07180391771925
101.70731707317073 106.82926829268293
102.67745957331606 106.58673266764659
103.64760207346139 106.34419704261026
104.61774457360673 106.10166141757392
105.58788707375206 105.85912579253758
97.10050701146847 109.01755617396216
98.0706495116138 108.77502054892584
99.04079201175912 108.53248492388951
100.01093451190447 108.28994929885317
100.9810770120498 108.04741367381683
101.95121951219512 107.80487804878051
102.92136201234045 107.56234242374417
103.89150451248578 107.31980679870784
104.86164701263112 107.0772711736715
105.83178951277645 106.83473554863517
97.34440945049285 109.9931659300597
98.31455195063818 109.75063030502336
99.2846944507835 109.50809467998704
100.25483695092885 109.2655590549507
101.22497945107418 109.02302342991436
102.1951219512195 108.78048780487804
103.16526445136483 108.53795217984171
104.13540695151016 108.29541655480537
105.1055494516555 108.05288092976903
106.07569195180083 107.8103453047327
97.58831188951724 110.96877568615729
98.55845438966257 110.72624006112095
99.5285968898079 110.48370443608462
100.49873938995324 110.24116881104828
101.46888189009857 109.99863318601194
102.4390243902439 109.75609756097562
103.40916689038923 109.5135619359393
104.37930939053456 109.27102631090295
105.3494518906799 109.02849068586661
106.31959439082523 108.78595506083029
97.83221432854164 111.94438544225487
98.80235682868697 111.70184981721853
99.7724993288323 111.4593141921822
100.74264182897764 111.21677856714587
101.71278432912297 110.97424294210953
102.6829268292683 110.7317073170732
103.65306932941363 110.48917169203688
104.62321182955895 110.24663606700054
105.5933543297043 110.0041004419642
