774.0 774.0
891.0 891.0
1194.0 1194.0
1081.0 1081.0
747.0 747.0
629.0 629.0
720.0 720.0
1169.0 1169.0
868.0 868.0
694.0 694.0
550.0 550.0
735.0 735.0
1136.0 1136.0
1208.0 1208.0
720.0 720.0
590.0 590.0
732.0 732.0
756.0 756.0
1112.0 1112.0
879.0 879.0
658.0 658.0
500.0 500.0
494.0 494.0
622.0 622.0
785.0 785.0
530.0 530.0
427.0 427.0
463.0 463.0
743.0 743.0
907.0 907.0
1046.0 1046.0
532.0 532.0
402.0 402.0
605.0 605.0
651.0 651.0
958.0 958.0
982.0 982.0
640.0 640.0
434.0 434.0
525.0 525.0
945.0 945.0
1130.0 1130.0
908.0 908.0
397.0 397.0
423.0 423.0
634.0 634.0
905.0 905.0
1121.0 1121.0
722.0 722.0
298.0 298.0
326.0 326.0
679.0 679.0
941.0 941.0
639.0 639.0
423.0 423.0
468.0 468.0
826.0 826.0
949.0 949.0
650.0 650.0
453.0 453.0
575.0 575.0
876.0 876.0
1017.0 1017.0
837.0 837.0
630.0 630.0
568.0 568.0
575.0 575.0
749.0 749.0
1080.0 1080.0
1219.0 1219.0
798.0 798.0
415.0 415.0
538.0 538.0
826.0 826.0
873.0 873.0
996.0 996.0
597.0 597.0
523.0 523.0
434.0 434.0
670.0 670.0
745.0 745.0
900.0 900.0
812.0 812.0
629.0 629.0
626.0 626.0
817.0 817.0
1158.0 1158.0
1048.0 1048.0
734.0 734.0
835.0 835.0
1089.0 1089.0
1069.0 1069.0
747.0 747.0
461.0 461.0
620.0 620.0
1159.0 1159.0
1205.0 1205.0
794.0 794.0
673.0 673.0
752.0 752.0
1071.0 1071.0
1297.0 1297.0
935.0 935.0
884.0 884.0
685.0 685.0
706.0 706.0
943.0 943.0
1216.0 1216.0
1071.0 1071.0
1162.0 1162.0
982.0 982.0
983.0 983.0
1034.0 1034.0
1012.0 1012.0
916.0 916.0
519.0 519.0
513.0 513.0
672.0 672.0
